id,Calories
770183,46.25874
770184,162.67378
770185,100.40755
770186,21.076658
770187,129.24628
770188,64.88353
770189,191.29851
770190,165.87466
770191,214.22449
770192,29.42781
770193,39.34314
770194,28.259369
770195,63.792583
770196,125.59177
770197,81.947586
770198,60.919106
770199,153.32709
770200,58.63175
770201,111.67629
770202,12.113276
770203,228.0518
770204,177.0599
770205,35.875023
770206,169.72372
770207,121.81209
770208,33.420254
770209,29.494474
770210,69.8575
770211,18.71237
770212,140.5419
770213,63.529175
770214,86.889435
770215,115.23149
770216,74.372025
770217,65.44382
770218,145.9614
770219,5.315788
770220,3.1894648
770221,15.05736
770222,37.42398
770223,49.655952
770224,113.395706
770225,201.73863
770226,3.2751918
770227,5.6552773
770228,29.823303
770229,19.027763
770230,199.60106
770231,169.39865
770232,20.57735
770233,9.609876
770234,18.169258
770235,138.60733
770236,170.25818
770237,215.8526
770238,42.82609
770239,64.6745
770240,52.91809
770241,190.44269
770242,7.3805294
770243,63.479496
770244,27.319176
770245,18.308811
770246,35.39035
770247,36.685696
770248,140.98929
770249,43.62345
770250,216.27777
770251,107.800766
770252,138.34047
770253,6.364839
770254,111.41179
770255,56.91111
770256,28.203602
770257,80.01259
770258,26.656681
770259,128.7027
770260,147.8476
770261,150.79279
770262,61.487465
770263,75.46735
770264,18.991985
770265,106.39694
770266,158.6262
770267,34.590424
770268,23.326508
770269,138.38446
770270,55.584396
770271,75.31535
770272,99.854126
770273,117.44562
770274,163.30121
770275,73.2623
770276,22.154768
770277,66.76849
770278,50.071266
770279,116.99601
770280,46.08957
770281,86.013565
770282,37.819572
770283,17.357498
770284,121.0087
770285,171.05304
770286,153.89856
770287,174.22922
770288,53.343628
770289,20.900436
770290,90.08676
770291,27.482227
770292,99.79364
770293,167.67096
770294,240.25327
770295,17.65278
770296,111.69298
770297,12.479793
770298,125.395386
770299,49.806007
770300,45.90076
770301,37.506424
770302,106.71875
770303,83.97677
770304,12.44342
770305,12.043678
770306,98.06644
770307,155.6485
770308,148.32547
770309,17.418224
770310,42.858513
770311,79.66561
770312,129.65448
770313,114.99633
770314,81.02034
770315,28.549911
770316,32.773907
770317,16.17793
770318,38.273193
770319,164.90593
770320,25.912827
770321,125.66346
770322,127.22333
770323,41.68799
770324,21.445919
770325,141.43277
770326,63.652737
770327,161.42395
770328,27.324022
770329,82.28501
770330,211.46964
770331,201.11499
770332,18.04029
770333,239.09998
770334,76.8026
770335,74.339355
770336,146.28455
770337,18.138744
770338,3.1129515
770339,130.26506
770340,9.112421
770341,17.425722
770342,92.349915
770343,134.11006
770344,179.06491
770345,131.1525
770346,68.359085
770347,219.5173
770348,87.07099
770349,213.44736
770350,199.06122
770351,207.3793
770352,135.49805
770353,120.20177
770354,58.879738
770355,83.61149
770356,3.9117246
770357,132.9961
770358,151.86574
770359,141.56276
770360,13.138365
770361,116.82723
770362,197.47333
770363,16.564407
770364,145.70837
770365,154.94052
770366,56.614433
770367,177.33008
770368,27.78349
770369,26.737572
770370,162.15576
770371,233.8424
770372,6.565632
770373,44.77658
770374,79.879135
770375,3.6928642
770376,5.3757925
770377,52.601963
770378,112.02701
770379,8.612897
770380,3.815752
770381,85.98758
770382,97.02699
770383,52.866913
770384,116.30198
770385,124.14716
770386,121.22589
770387,139.1278
770388,20.28373
770389,148.7547
770390,133.59651
770391,63.714066
770392,122.9004
770393,202.19681
770394,159.36699
770395,26.89196
770396,84.97884
770397,50.564445
770398,4.3841925
770399,212.1464
770400,15.61224
770401,237.89044
770402,145.98767
770403,111.426735
770404,9.748948
770405,21.28148
770406,148.49973
770407,141.48914
770408,4.9737043
770409,35.442013
770410,171.59775
770411,180.92181
770412,85.535774
770413,55.08288
770414,104.17801
770415,54.650566
770416,109.722336
770417,27.57485
770418,149.17757
770419,187.48943
770420,17.242195
770421,81.42374
770422,28.701298
770423,55.11788
770424,12.676523
770425,63.223686
770426,144.83087
770427,165.17178
770428,18.811134
770429,159.5686
770430,86.66495
770431,71.344666
770432,44.453117
770433,47.116093
770434,27.486256
770435,159.63742
770436,79.72003
770437,213.39459
770438,107.29638
770439,138.28725
770440,59.12121
770441,24.81424
770442,65.80751
770443,18.208199
770444,77.099945
770445,14.325553
770446,57.29213
770447,49.128197
770448,52.58068
770449,48.04001
770450,129.34612
770451,49.275345
770452,144.60907
770453,64.2477
770454,170.19437
770455,56.69268
770456,56.242508
770457,63.421013
770458,8.223385
770459,120.33596
770460,102.96637
770461,48.461506
770462,44.541054
770463,79.04585
770464,77.261734
770465,117.64979
770466,29.55489
770467,1.6284702
770468,88.6624
770469,139.7413
770470,155.18216
770471,48.899483
770472,74.59934
770473,93.20683
770474,92.88382
770475,53.361572
770476,12.721074
770477,41.19123
770478,157.20876
770479,18.756056
770480,46.99276
770481,183.36948
770482,136.65546
770483,65.75999
770484,32.90988
770485,22.179367
770486,19.479328
770487,77.33191
770488,12.902361
770489,22.021484
770490,141.49066
770491,172.68912
770492,111.880325
770493,81.990105
770494,129.90799
770495,23.978569
770496,29.125244
770497,89.48366
770498,75.59222
770499,57.080124
770500,192.13795
770501,273.94498
770502,41.913063
770503,229.04515
770504,18.869177
770505,56.677994
770506,162.99966
770507,126.491035
770508,32.334
770509,128.62231
770510,117.36683
770511,57.726746
770512,72.383194
770513,17.113356
770514,71.507416
770515,36.296684
770516,62.805843
770517,129.9966
770518,77.50535
770519,9.299894
770520,184.0521
770521,28.055607
770522,13.867117
770523,159.4237
770524,20.567347
770525,133.55087
770526,78.57329
770527,169.60889
770528,86.833084
770529,133.11647
770530,45.952785
770531,6.425021
770532,9.444204
770533,140.9946
770534,35.28637
770535,30.513325
770536,55.313766
770537,6.5586834
770538,145.24283
770539,67.00577
770540,35.305595
770541,136.27301
770542,51.63794
770543,22.000275
770544,114.01366
770545,120.34415
770546,138.11661
770547,221.27936
770548,20.184633
770549,26.506615
770550,207.44525
770551,106.02277
770552,45.698914
770553,19.960009
770554,56.890606
770555,158.14836
770556,38.276817
770557,89.69484
770558,45.74978
770559,32.03474
770560,49.063713
770561,123.19713
770562,23.64906
770563,6.2099695
770564,22.78865
770565,32.48012
770566,35.827324
770567,56.21667
770568,49.240276
770569,26.872883
770570,213.47995
770571,132.57849
770572,180.80057
770573,37.22703
770574,216.53574
770575,164.93141
770576,68.506935
770577,9.758237
770578,74.655876
770579,47.36503
770580,79.75824
770581,101.45552
770582,73.70735
770583,24.388554
770584,151.95282
770585,48.830635
770586,11.482828
770587,119.02554
770588,68.15298
770589,177.37598
770590,149.57108
770591,27.57362
770592,139.67206
770593,130.33403
770594,50.654095
770595,171.05127
770596,203.96768
770597,12.727764
770598,104.45645
770599,145.5259
770600,211.00813
770601,146.54932
770602,136.60002
770603,69.02475
770604,6.09105
770605,16.457329
770606,28.51906
770607,27.982151
770608,202.52016
770609,118.10369
770610,250.61621
770611,157.10107
770612,147.02795
770613,31.894382
770614,13.782748
770615,92.746414
770616,102.963905
770617,79.156784
770618,80.167435
770619,86.71602
770620,124.433304
770621,95.379745
770622,36.87851
770623,145.72638
770624,31.83564
770625,97.488785
770626,116.34123
770627,29.22729
770628,196.6419
770629,147.88031
770630,10.529615
770631,184.87338
770632,56.53507
770633,88.47468
770634,3.3609788
770635,72.134796
770636,24.321737
770637,86.84065
770638,9.82531
770639,96.25316
770640,41.801476
770641,25.493565
770642,33.54323
770643,16.881279
770644,14.347113
770645,52.640232
770646,98.19502
770647,73.15729
770648,13.542374
770649,38.59127
770650,115.8374
770651,197.61874
770652,123.47466
770653,13.697224
770654,34.395428
770655,62.40858
770656,108.88762
770657,4.405669
770658,208.93329
770659,39.926605
770660,147.12785
770661,93.62729
770662,119.50591
770663,181.5369
770664,59.726524
770665,68.040634
770666,13.497967
770667,18.010817
770668,163.44568
770669,225.36795
770670,197.26938
770671,8.51638
770672,78.64958
770673,41.17827
770674,127.65465
770675,108.733154
770676,82.98712
770677,19.322845
770678,80.435455
770679,29.67437
770680,79.09551
770681,203.32556
770682,92.09479
770683,4.918223
770684,194.2345
770685,67.6831
770686,19.882011
770687,66.15292
770688,191.8692
770689,177.64792
770690,9.981416
770691,107.65217
770692,179.86034
770693,3.9185257
770694,61.961845
770695,206.31656
770696,29.455675
770697,113.390755
770698,91.74036
770699,6.816165
770700,107.59517
770701,31.059553
770702,12.563327
770703,61.826077
770704,149.04973
770705,172.59729
770706,9.200848
770707,62.683598
770708,13.748854
770709,150.12158
770710,60.71482
770711,147.08951
770712,40.213547
770713,35.484154
770714,47.259018
770715,232.6033
770716,88.34537
770717,77.47185
770718,113.730255
770719,56.56058
770720,20.709274
770721,23.69574
770722,63.623974
770723,99.192345
770724,165.8374
770725,21.72129
770726,106.70206
770727,221.30331
770728,17.446362
770729,86.9193
770730,160.70544
770731,41.411327
770732,13.209826
770733,23.503204
770734,44.857178
770735,15.569075
770736,76.11906
770737,16.853567
770738,112.626656
770739,25.558329
770740,89.73148
770741,48.277153
770742,202.30522
770743,28.060856
770744,78.90959
770745,14.306334
770746,74.550705
770747,107.34884
770748,111.21842
770749,32.413055
770750,47.991264
770751,105.87082
770752,21.34622
770753,157.88785
770754,77.05121
770755,142.7197
770756,27.406502
770757,173.83762
770758,137.12766
770759,97.023636
770760,48.09015
770761,16.158516
770762,110.5342
770763,43.758698
770764,42.340324
770765,85.59314
770766,63.818954
770767,144.79245
770768,40.49124
770769,35.823296
770770,32.181633
770771,16.468546
770772,4.018725
770773,64.16192
770774,100.01584
770775,4.070348
770776,189.94263
770777,67.16612
770778,195.05273
770779,43.000023
770780,127.84124
770781,96.00731
770782,26.651834
770783,82.93927
770784,50.472466
770785,138.60959
770786,135.4625
770787,46.114475
770788,12.52021
770789,56.183704
770790,124.75519
770791,76.02379
770792,30.758837
770793,213.06393
770794,80.94296
770795,199.87122
770796,173.11145
770797,54.21401
770798,180.78534
770799,81.99579
770800,34.890446
770801,5.6053476
770802,59.067833
770803,148.2513
770804,69.85629
770805,109.92076
770806,15.048547
770807,39.345497
770808,185.7998
770809,55.701477
770810,148.271
770811,110.84113
770812,30.851261
770813,3.59741
770814,34.536648
770815,26.601624
770816,191.66507
770817,140.18124
770818,21.939964
770819,129.5516
770820,133.0654
770821,188.07513
770822,15.828186
770823,45.500862
770824,2.2295861
770825,192.95622
770826,9.092747
770827,8.307579
770828,116.437645
770829,26.771902
770830,176.20056
770831,25.567352
770832,83.20998
770833,2.019807
770834,166.97064
770835,62.228317
770836,195.3043
770837,195.81161
770838,4.030306
770839,60.300728
770840,29.147923
770841,236.6347
770842,47.0747
770843,244.82639
770844,62.22529
770845,121.15142
770846,131.03252
770847,86.89658
770848,143.65582
770849,190.5954
770850,58.09545
770851,185.79254
770852,8.700003
770853,61.053947
770854,87.78057
770855,113.024124
770856,49.207268
770857,120.184494
770858,81.860466
770859,250.99457
770860,48.277046
770861,45.377754
770862,20.873875
770863,159.14679
770864,39.57315
770865,218.349
770866,124.32358
770867,59.68067
770868,9.221366
770869,34.811058
770870,113.34157
770871,161.76695
770872,30.157307
770873,17.432262
770874,167.3696
770875,64.90532
770876,114.33049
770877,75.1817
770878,15.057325
770879,27.822289
770880,180.92902
770881,77.335495
770882,76.94151
770883,76.87862
770884,16.865505
770885,152.8237
770886,82.35448
770887,109.868225
770888,48.8422
770889,29.928692
770890,21.740013
770891,195.77158
770892,50.499905
770893,161.8543
770894,61.627934
770895,86.70047
770896,120.96753
770897,66.53394
770898,62.98826
770899,159.38554
770900,32.595703
770901,60.02409
770902,217.94086
770903,152.3743
770904,108.425
770905,189.34793
770906,156.85051
770907,50.289112
770908,30.388083
770909,230.12088
770910,50.863033
770911,108.5899
770912,124.32243
770913,12.2065525
770914,111.21109
770915,147.99713
770916,118.18257
770917,181.24837
770918,84.26339
770919,18.63224
770920,127.978424
770921,9.625801
770922,72.08092
770923,52.877792
770924,85.34346
770925,103.03081
770926,128.04608
770927,95.063095
770928,69.42224
770929,69.41755
770930,56.34114
770931,17.736977
770932,57.5626
770933,59.02874
770934,189.87927
770935,25.807175
770936,46.69937
770937,57.955345
770938,66.945816
770939,122.116135
770940,60.228554
770941,31.562553
770942,46.622673
770943,41.41401
770944,85.417145
770945,36.339806
770946,171.80849
770947,162.5422
770948,118.02147
770949,124.46829
770950,8.378342
770951,124.49109
770952,28.713095
770953,146.77066
770954,167.06601
770955,243.95782
770956,181.27559
770957,79.65645
770958,59.549324
770959,29.765724
770960,155.02393
770961,58.690826
770962,24.68467
770963,82.938675
770964,47.959732
770965,130.33144
770966,7.08698
770967,1.9485623
770968,20.518478
770969,41.800125
770970,202.92978
770971,87.99145
770972,249.66458
770973,161.29019
770974,19.536026
770975,30.489258
770976,127.9022
770977,3.6403675
770978,83.25702
770979,113.82735
770980,90.65587
770981,234.4093
770982,150.07654
770983,108.8352
770984,6.196351
770985,132.85706
770986,7.4547744
770987,186.80193
770988,28.312965
770989,39.61911
770990,37.114227
770991,18.33776
770992,1.5251794
770993,13.557611
770994,20.412216
770995,105.169334
770996,111.15677
770997,3.2093194
770998,4.8733544
770999,146.61986
771000,87.06379
771001,150.59322
771002,76.16092
771003,12.417973
771004,71.84426
771005,138.42717
771006,150.69722
771007,213.66174
771008,136.74142
771009,33.858185
771010,6.7105513
771011,21.471725
771012,23.354908
771013,74.41209
771014,47.589134
771015,38.93233
771016,30.197445
771017,71.70033
771018,22.389572
771019,8.244551
771020,168.56815
771021,165.43658
771022,145.76031
771023,75.7188
771024,46.82925
771025,136.04489
771026,187.25528
771027,204.05634
771028,41.751762
771029,132.88684
771030,34.411575
771031,156.27057
771032,18.850555
771033,89.95334
771034,169.06842
771035,122.34874
771036,9.310979
771037,15.315225
771038,257.59018
771039,118.2314
771040,163.91306
771041,74.88399
771042,93.1094
771043,83.79068
771044,175.5368
771045,107.933754
771046,101.42644
771047,10.035944
771048,44.250122
771049,22.303947
771050,8.280274
771051,4.775575
771052,159.99156
771053,14.9702215
771054,106.790924
771055,176.39507
771056,199.22357
771057,55.746407
771058,90.83719
771059,86.9634
771060,23.402012
771061,79.50692
771062,65.882996
771063,14.555802
771064,109.441795
771065,18.65374
771066,81.1573
771067,85.737785
771068,63.64627
771069,109.19152
771070,32.928726
771071,54.95464
771072,93.74054
771073,107.281265
771074,33.119514
771075,171.30246
771076,42.615173
771077,24.425007
771078,75.93894
771079,123.57937
771080,150.33879
771081,44.67598
771082,134.70148
771083,150.30022
771084,26.285545
771085,11.730982
771086,176.77856
771087,100.33085
771088,3.6982667
771089,87.65399
771090,21.638609
771091,53.258675
771092,149.65262
771093,39.03974
771094,147.54091
771095,71.79806
771096,61.616634
771097,119.6078
771098,31.742598
771099,63.466156
771100,224.20306
771101,175.17453
771102,7.086138
771103,8.886013
771104,177.43732
771105,149.74469
771106,54.664516
771107,61.904484
771108,37.711998
771109,166.00261
771110,174.73007
771111,148.28479
771112,154.42123
771113,40.40707
771114,11.860872
771115,98.01633
771116,135.4653
771117,178.57176
771118,144.51387
771119,35.814728
771120,161.78116
771121,138.26901
771122,54.789177
771123,181.9639
771124,62.860313
771125,93.39586
771126,157.25696
771127,26.622353
771128,76.09109
771129,59.392467
771130,111.349945
771131,144.3531
771132,98.54692
771133,180.1573
771134,9.369856
771135,81.20178
771136,153.23676
771137,112.900314
771138,50.62314
771139,65.26896
771140,156.18192
771141,163.63037
771142,150.5403
771143,224.64772
771144,12.241652
771145,37.123554
771146,4.8376694
771147,7.576514
771148,144.70486
771149,180.23654
771150,61.282738
771151,105.20209
771152,40.273674
771153,169.69823
771154,194.54407
771155,16.127254
771156,114.3526
771157,6.643319
771158,102.904945
771159,168.80576
771160,87.40457
771161,33.00687
771162,12.437652
771163,60.400337
771164,10.09934
771165,57.90921
771166,13.628916
771167,51.97692
771168,153.8602
771169,44.204
771170,140.91406
771171,29.158922
771172,38.227844
771173,4.5834084
771174,132.60022
771175,95.48108
771176,198.20424
771177,95.590195
771178,24.933971
771179,123.994156
771180,32.12104
771181,69.11334
771182,11.613661
771183,112.89876
771184,14.759042
771185,66.449875
771186,120.94289
771187,17.865898
771188,111.927475
771189,52.035812
771190,150.95694
771191,11.068757
771192,24.550959
771193,120.56293
771194,40.582317
771195,62.989735
771196,90.911674
771197,103.58529
771198,79.3528
771199,137.64932
771200,81.71515
771201,28.635931
771202,12.642614
771203,52.790474
771204,178.08539
771205,179.6247
771206,83.30554
771207,10.696785
771208,25.534508
771209,162.04312
771210,86.09213
771211,155.00247
771212,55.665913
771213,17.581182
771214,18.401249
771215,14.628645
771216,105.26419
771217,15.952433
771218,47.381504
771219,7.5606136
771220,28.450886
771221,22.354292
771222,45.4189
771223,62.169895
771224,162.02916
771225,26.236736
771226,51.997948
771227,37.505604
771228,132.02441
771229,119.61246
771230,229.62204
771231,137.35196
771232,210.418
771233,130.89233
771234,28.192541
771235,10.327595
771236,19.024405
771237,128.12238
771238,32.634964
771239,57.27173
771240,15.074822
771241,53.197487
771242,22.523947
771243,153.59601
771244,65.373024
771245,74.0802
771246,77.42872
771247,22.639088
771248,53.719284
771249,138.95367
771250,43.59331
771251,77.75215
771252,170.49857
771253,108.14925
771254,97.18156
771255,227.11307
771256,121.51254
771257,167.66129
771258,95.63492
771259,68.36304
771260,66.87872
771261,99.21639
771262,14.605841
771263,58.13939
771264,102.987686
771265,178.24016
771266,93.468636
771267,115.23357
771268,8.644588
771269,147.6561
771270,138.94629
771271,205.61655
771272,74.449104
771273,3.7202194
771274,66.09906
771275,142.67975
771276,86.783325
771277,131.57455
771278,69.706985
771279,188.4876
771280,46.491066
771281,118.553635
771282,133.98965
771283,6.5128374
771284,172.79243
771285,205.56136
771286,171.66742
771287,81.62436
771288,29.639633
771289,77.74405
771290,86.17825
771291,199.0067
771292,226.3415
771293,3.353692
771294,60.9387
771295,134.60056
771296,69.45376
771297,162.68884
771298,18.543966
771299,154.06915
771300,144.70831
771301,14.206004
771302,174.78503
771303,13.303749
771304,99.67704
771305,159.74425
771306,135.00815
771307,17.464657
771308,158.00806
771309,84.39123
771310,205.53368
771311,94.87146
771312,210.50894
771313,159.5288
771314,210.79965
771315,11.734287
771316,2.671909
771317,31.17058
771318,108.18087
771319,170.5583
771320,124.8994
771321,46.89686
771322,109.64136
771323,44.80181
771324,11.462891
771325,73.4739
771326,55.62122
771327,196.62628
771328,103.92549
771329,60.870556
771330,143.49078
771331,121.740875
771332,26.40169
771333,124.82858
771334,27.39989
771335,43.959953
771336,97.790436
771337,88.81117
771338,6.7141476
771339,152.47223
771340,40.646957
771341,36.436214
771342,82.8342
771343,187.71848
771344,94.10802
771345,216.99115
771346,122.021194
771347,92.864265
771348,97.02165
771349,58.203266
771350,67.66698
771351,65.39054
771352,82.388306
771353,33.790665
771354,80.13302
771355,132.34915
771356,263.1319
771357,100.04689
771358,5.495367
771359,42.48613
771360,38.923805
771361,141.54614
771362,46.28852
771363,41.02694
771364,97.82094
771365,37.07093
771366,7.3392344
771367,139.46814
771368,128.91711
771369,53.61378
771370,104.44594
771371,184.97514
771372,26.371853
771373,88.094666
771374,71.43054
771375,33.57406
771376,26.658993
771377,176.6868
771378,108.59192
771379,93.31215
771380,129.8693
771381,102.80704
771382,141.21976
771383,52.939934
771384,184.09595
771385,11.299425
771386,22.101547
771387,126.17265
771388,9.751984
771389,10.282199
771390,198.54126
771391,106.484344
771392,76.57941
771393,125.226105
771394,86.593796
771395,28.995642
771396,99.63254
771397,89.861404
771398,73.76474
771399,60.540054
771400,116.691956
771401,181.37886
771402,42.12521
771403,87.86772
771404,50.8557
771405,74.303696
771406,15.529965
771407,174.19724
771408,74.35823
771409,183.9697
771410,6.0177455
771411,190.57654
771412,41.20582
771413,92.20608
771414,19.739933
771415,105.7261
771416,185.14893
771417,55.478622
771418,180.75978
771419,11.265789
771420,56.04132
771421,128.83862
771422,102.31375
771423,104.42115
771424,62.3364
771425,3.032853
771426,49.91967
771427,165.2368
771428,61.44802
771429,2.2695096
771430,154.33795
771431,55.790924
771432,9.613507
771433,229.92603
771434,42.014656
771435,3.4269822
771436,22.015488
771437,93.1354
771438,28.13712
771439,31.19837
771440,6.798312
771441,138.6528
771442,142.79694
771443,143.62863
771444,216.89565
771445,95.05078
771446,113.65671
771447,187.49872
771448,54.065075
771449,7.735219
771450,11.676332
771451,179.79477
771452,207.57846
771453,16.047762
771454,159.1263
771455,29.690187
771456,146.50772
771457,47.924206
771458,45.025803
771459,155.20654
771460,79.229546
771461,68.47291
771462,29.796127
771463,70.54677
771464,11.336114
771465,34.174313
771466,154.14117
771467,24.972992
771468,142.68439
771469,68.215385
771470,10.263199
771471,27.3367
771472,105.88907
771473,126.16346
771474,7.481572
771475,14.93878
771476,42.896744
771477,76.17849
771478,116.964966
771479,131.3518
771480,188.36325
771481,150.47797
771482,196.00636
771483,132.16887
771484,5.7776875
771485,71.66698
771486,12.887068
771487,68.539375
771488,7.2490253
771489,1.4058465
771490,168.23854
771491,139.57974
771492,13.486656
771493,55.173264
771494,113.17
771495,55.902428
771496,44.404587
771497,103.28458
771498,25.431908
771499,190.50774
771500,63.084873
771501,79.141556
771502,124.23555
771503,176.75731
771504,89.890335
771505,63.84195
771506,168.04633
771507,198.55183
771508,11.838455
771509,118.60559
771510,28.368793
771511,2.6954696
771512,138.50357
771513,6.6169376
771514,47.024452
771515,146.88066
771516,3.7299402
771517,16.415863
771518,29.070038
771519,4.838827
771520,112.67284
771521,62.087276
771522,172.3594
771523,155.16417
771524,94.63452
771525,33.21959
771526,155.99472
771527,35.021034
771528,89.669655
771529,168.23134
771530,19.747044
771531,165.29782
771532,110.18173
771533,10.877686
771534,26.819706
771535,5.950422
771536,112.14263
771537,173.32225
771538,89.89206
771539,14.310692
771540,237.81827
771541,4.158037
771542,59.03598
771543,153.95218
771544,180.71829
771545,44.76843
771546,101.29565
771547,150.35268
771548,228.65314
771549,66.22174
771550,165.13814
771551,146.53659
771552,49.672318
771553,6.5440454
771554,93.39875
771555,19.178879
771556,27.251549
771557,121.503685
771558,64.1062
771559,69.9592
771560,43.907608
771561,68.37
771562,24.485489
771563,8.323689
771564,15.612989
771565,64.977356
771566,31.795444
771567,88.666565
771568,64.760124
771569,77.63741
771570,46.736786
771571,129.3118
771572,167.21461
771573,121.031204
771574,174.36449
771575,174.30058
771576,113.68393
771577,34.243217
771578,171.36816
771579,114.8699
771580,49.991714
771581,72.47134
771582,109.83741
771583,25.98891
771584,90.95935
771585,111.496506
771586,47.437164
771587,38.72551
771588,17.362816
771589,16.67274
771590,87.82883
771591,56.23694
771592,184.58743
771593,60.357193
771594,181.67506
771595,16.861794
771596,54.77669
771597,90.23681
771598,11.534248
771599,24.600119
771600,17.232342
771601,90.090485
771602,32.6501
771603,48.60511
771604,77.095604
771605,138.1633
771606,201.83806
771607,165.77711
771608,20.405437
771609,106.018234
771610,7.5902157
771611,11.319038
771612,29.243454
771613,9.113497
771614,187.63799
771615,91.32878
771616,39.49539
771617,84.87358
771618,125.43541
771619,12.838801
771620,218.79114
771621,61.161095
771622,158.19977
771623,21.103596
771624,48.83732
771625,179.8579
771626,141.0578
771627,39.579697
771628,164.88075
771629,36.3026
771630,166.9075
771631,179.76419
771632,172.6894
771633,13.971539
771634,106.33254
771635,39.03733
771636,61.2798
771637,152.17883
771638,35.099648
771639,30.415651
771640,259.7567
771641,27.63072
771642,40.05527
771643,30.383768
771644,251.22021
771645,97.88406
771646,56.43122
771647,113.82416
771648,158.76614
771649,67.314964
771650,36.9016
771651,189.948
771652,195.4881
771653,14.90373
771654,13.617516
771655,3.9537444
771656,76.51152
771657,55.375687
771658,149.96088
771659,97.032936
771660,86.44634
771661,59.723495
771662,81.3073
771663,63.741184
771664,20.541836
771665,190.22525
771666,60.492622
771667,107.94781
771668,16.01044
771669,187.66388
771670,36.90116
771671,58.988125
771672,105.17226
771673,133.89058
771674,75.33171
771675,27.529186
771676,12.18128
771677,42.1323
771678,86.73896
771679,31.26789
771680,90.40964
771681,31.924004
771682,120.36343
771683,55.38413
771684,24.022135
771685,189.18678
771686,112.8072
771687,6.4801526
771688,36.37002
771689,99.72719
771690,235.79153
771691,107.095245
771692,8.523729
771693,178.96352
771694,179.88126
771695,179.12189
771696,132.12668
771697,91.56986
771698,186.6146
771699,178.37411
771700,187.12408
771701,49.127037
771702,202.58282
771703,186.83652
771704,44.65683
771705,15.172201
771706,44.00138
771707,132.45499
771708,8.061871
771709,41.265778
771710,203.5586
771711,112.90016
771712,28.456009
771713,122.87405
771714,103.62445
771715,62.290802
771716,35.414494
771717,72.87303
771718,10.518234
771719,164.1042
771720,14.471222
771721,6.000052
771722,74.46724
771723,118.63874
771724,63.226357
771725,31.256422
771726,1.5989543
771727,79.80454
771728,148.98955
771729,191.48088
771730,91.49217
771731,112.955734
771732,100.80945
771733,142.29811
771734,200.48895
771735,4.6282473
771736,16.719389
771737,123.65719
771738,165.66595
771739,183.84943
771740,17.00521
771741,51.36227
771742,210.26242
771743,215.93272
771744,1.4369962
771745,64.40565
771746,143.19934
771747,65.588646
771748,7.9117203
771749,76.47645
771750,165.46481
771751,113.55528
771752,110.88023
771753,122.80839
771754,62.555855
771755,126.60385
771756,139.95056
771757,37.449596
771758,6.362282
771759,149.3098
771760,185.78334
771761,69.81277
771762,119.17211
771763,5.76748
771764,64.573364
771765,103.037384
771766,109.27871
771767,54.280777
771768,48.236828
771769,37.316437
771770,27.172773
771771,203.61398
771772,96.6427
771773,44.864693
771774,6.617998
771775,41.085125
771776,13.823467
771777,131.09651
771778,33.541725
771779,71.57337
771780,71.64412
771781,113.197426
771782,75.58971
771783,82.060036
771784,182.7258
771785,78.340195
771786,194.02835
771787,55.906403
771788,145.19505
771789,140.10278
771790,108.39775
771791,165.31326
771792,72.7629
771793,97.701744
771794,143.64078
771795,52.367565
771796,157.86066
771797,194.47765
771798,210.49985
771799,172.3469
771800,56.06796
771801,183.89792
771802,166.45193
771803,5.272558
771804,21.5324
771805,90.54584
771806,2.9484117
771807,66.19406
771808,223.29385
771809,66.14848
771810,6.056037
771811,140.68195
771812,101.57066
771813,39.02459
771814,42.317055
771815,209.63934
771816,265.4976
771817,270.78342
771818,15.01619
771819,88.841515
771820,94.75887
771821,104.95184
771822,76.18998
771823,12.163603
771824,8.130614
771825,57.189053
771826,14.99253
771827,143.43266
771828,110.98917
771829,183.65215
771830,55.699207
771831,228.31842
771832,36.100006
771833,87.57561
771834,130.65341
771835,164.13806
771836,121.70436
771837,78.21925
771838,214.84839
771839,54.518333
771840,11.070311
771841,30.011276
771842,65.834915
771843,87.27794
771844,12.614786
771845,68.26456
771846,154.80731
771847,154.68152
771848,29.577053
771849,139.65346
771850,36.366013
771851,113.27098
771852,28.922203
771853,23.862906
771854,66.64841
771855,153.20218
771856,42.65363
771857,43.028072
771858,144.93614
771859,98.951126
771860,54.386223
771861,20.987125
771862,27.940283
771863,160.34776
771864,4.3339643
771865,93.128494
771866,174.21849
771867,3.8541925
771868,18.938017
771869,142.65005
771870,12.760291
771871,197.47235
771872,0.99634045
771873,115.63013
771874,81.52898
771875,59.522522
771876,204.52905
771877,22.498623
771878,51.68813
771879,112.754005
771880,132.02647
771881,106.560394
771882,109.21386
771883,145.82832
771884,115.2498
771885,136.48187
771886,209.75504
771887,41.974052
771888,173.83287
771889,139.71864
771890,187.07864
771891,27.008324
771892,101.5285
771893,171.05449
771894,118.86455
771895,71.58182
771896,63.93392
771897,83.15095
771898,60.11996
771899,151.91121
771900,115.18916
771901,59.859825
771902,53.63034
771903,115.599434
771904,22.153
771905,58.781715
771906,140.44199
771907,126.903275
771908,140.84778
771909,67.90053
771910,167.99326
771911,99.152084
771912,84.0918
771913,210.84631
771914,70.54654
771915,124.19719
771916,45.96013
771917,171.72481
771918,215.04803
771919,161.5594
771920,111.29825
771921,101.1548
771922,92.4265
771923,102.37473
771924,164.0184
771925,101.11973
