id,loan_status
62919,0.004748523
62920,0.0055231564
62921,0.1430178
62922,0.003683008
62923,0.0042401375
62924,0.037019834
62925,0.08783639
62926,0.022456838
62927,0.0065493495
62928,0.9874807
62929,0.020112228
62930,0.95951813
62931,0.009748043
62932,0.023040216
62933,0.044429034
62934,0.06434563
62935,0.02985233
62936,0.941989
62937,0.012017917
62938,0.007507671
62939,0.006335721
62940,0.9067818
62941,0.060173206
62942,0.006189229
62943,0.13988324
62944,0.015298968
62945,0.07114012
62946,0.0427719
62947,0.06280295
62948,0.039913096
62949,0.09748601
62950,0.9512665
62951,0.045326605
62952,0.06336583
62953,0.005168187
62954,0.009785627
62955,0.009182074
62956,0.011429637
62957,0.0060536703
62958,0.006834317
62959,0.02072544
62960,0.8184011
62961,0.03857681
62962,0.058438778
62963,0.14376226
62964,0.10806802
62965,0.0052390574
62966,0.05665403
62967,0.9553007
62968,0.098320216
62969,0.114034906
62970,0.047504198
62971,0.05228586
62972,0.032395665
62973,0.044587113
62974,0.08594386
62975,0.018654376
62976,0.009059497
62977,0.020783028
62978,0.32060906
62979,0.10555561
62980,0.016733937
62981,0.9455686
62982,0.04354763
62983,0.048606534
62984,0.012635444
62985,0.015295362
62986,0.9594412
62987,0.00732576
62988,0.02771741
62989,0.010276912
62990,0.110971496
62991,0.013460984
62992,0.008281508
62993,0.020327054
62994,0.010477472
62995,0.46978712
62996,0.02383089
62997,0.08490734
62998,0.03583373
62999,0.05681863
63000,0.04067128
63001,0.0067159776
63002,0.022331433
63003,0.024350513
63004,0.04924736
63005,0.015185042
63006,0.07076624
63007,0.013882586
63008,0.047165103
63009,0.00671365
63010,0.017132401
63011,0.006695099
63012,0.007442185
63013,0.014323527
63014,0.006812605
63015,0.004832163
63016,0.008991345
63017,0.07644757
63018,0.011250065
63019,0.008839238
63020,0.98161894
63021,0.0958165
63022,0.063363545
63023,0.015400588
63024,0.007154462
63025,0.035380807
63026,0.95806926
63027,0.9917631
63028,0.059375897
63029,0.98358744
63030,0.012916002
63031,0.010423718
63032,0.06668241
63033,0.01747526
63034,0.03667697
63035,0.13014549
63036,0.005237078
63037,0.023227045
63038,0.0040953057
63039,0.004268433
63040,0.013549384
63041,0.92421407
63042,0.013325429
63043,0.032201648
63044,0.12701908
63045,0.008530019
63046,0.021839831
63047,0.12761489
63048,0.012436844
63049,0.17742087
63050,0.9957717
63051,0.0071552405
63052,0.027954439
63053,0.0044976748
63054,0.004772552
63055,0.020602848
63056,0.026624253
63057,0.02116
63058,0.0079018315
63059,0.972636
63060,0.005429438
63061,0.0040893666
63062,0.011444764
63063,0.024896674
63064,0.013410136
63065,0.006010189
63066,0.024551323
63067,0.019268794
63068,0.033792954
63069,0.01224413
63070,0.13399209
63071,0.9884714
63072,0.032059588
63073,0.21339038
63074,0.059914745
63075,0.018667936
63076,0.04345457
63077,0.0114492215
63078,0.016533393
63079,0.01769907
63080,0.012969795
63081,0.019706706
63082,0.010934161
63083,0.04404619
63084,0.028400542
63085,0.043231077
63086,0.94620085
63087,0.06785719
63088,0.02431224
63089,0.011132843
63090,0.014213696
63091,0.035672728
63092,0.014797102
63093,0.017493004
63094,0.031211773
63095,0.0065623466
63096,0.012099047
63097,0.065645635
63098,0.10695718
63099,0.98415625
63100,0.01483668
63101,0.06202483
63102,0.073658
63103,0.010973292
63104,0.0065928437
63105,0.017128726
63106,0.007580358
63107,0.02483567
63108,0.09001813
63109,0.0071079074
63110,0.008072317
63111,0.09968822
63112,0.8968132
63113,0.010313157
63114,0.014989262
63115,0.048292637
63116,0.06914761
63117,0.019390881
63118,0.020805024
63119,0.03564382
63120,0.007239903
63121,0.014342173
63122,0.033186127
63123,0.81043655
63124,0.019061172
63125,0.13002065
63126,0.07703604
63127,0.04365394
63128,0.082392566
63129,0.00838912
63130,0.043362368
63131,0.014492685
63132,0.020461185
63133,0.9617687
63134,0.9594884
63135,0.017760007
63136,0.9735892
63137,0.116468534
63138,0.1673125
63139,0.011067614
63140,0.94524264
63141,0.01795515
63142,0.023460794
63143,0.009380907
63144,0.013218462
63145,0.11965797
63146,0.013900941
63147,0.013173816
63148,0.032109056
63149,0.008759798
63150,0.9330805
63151,0.0123641575
63152,0.97237396
63153,0.99336463
63154,0.032179277
63155,0.044194497
63156,0.016063185
63157,0.0055410685
63158,0.12426651
63159,0.044251133
63160,0.038174465
63161,0.023781234
63162,0.060644154
63163,0.02070681
63164,0.0161943
63165,0.032171525
63166,0.011898781
63167,0.009748364
63168,0.041744992
63169,0.009089783
63170,0.10467819
63171,0.01249553
63172,0.0064526736
63173,0.90781695
63174,0.044697184
63175,0.014002738
63176,0.007941423
63177,0.13954699
63178,0.07119683
63179,0.025685547
63180,0.013506248
63181,0.03220465
63182,0.00787652
63183,0.011944429
63184,0.009194098
63185,0.03403846
63186,0.024194222
63187,0.01466701
63188,0.033470847
63189,0.12264036
63190,0.062338844
63191,0.01890966
63192,0.17519823
63193,0.13211657
63194,0.004027605
63195,0.06386542
63196,0.9313421
63197,0.0885785
63198,0.1207837
63199,0.00418372
63200,0.022259053
63201,0.028032415
63202,0.016281141
63203,0.029327486
63204,0.03487901
63205,0.02708456
63206,0.09517007
63207,0.12854598
63208,0.012826973
63209,0.07089522
63210,0.93640006
63211,0.29732084
63212,0.09109274
63213,0.1287913
63214,0.027532294
63215,0.044859383
63216,0.009855402
63217,0.06224372
63218,0.06491853
63219,0.9525629
63220,0.010256436
63221,0.96387357
63222,0.035215933
63223,0.026740452
63224,0.00560207
63225,0.028528126
63226,0.043804824
63227,0.008808232
63228,0.015408376
63229,0.053533114
63230,0.08461884
63231,0.056067716
63232,0.9514356
63233,0.056873597
63234,0.03655661
63235,0.040550005
63236,0.023443146
63237,0.012421252
63238,0.13900357
63239,0.023572885
63240,0.94435537
63241,0.0155798225
63242,0.013209377
63243,0.015242201
63244,0.0105650695
63245,0.013493128
63246,0.009860423
63247,0.08214468
63248,0.95645744
63249,0.008566118
63250,0.010862427
63251,0.061784156
63252,0.02750865
63253,0.014755202
63254,0.009730258
63255,0.014241343
63256,0.95932716
63257,0.009732496
63258,0.06114659
63259,0.02498409
63260,0.007249742
63261,0.19055155
63262,0.01690124
63263,0.017273566
63264,0.013712843
63265,0.05860914
63266,0.0049557444
63267,0.98411006
63268,0.029145129
63269,0.010692754
63270,0.011877754
63271,0.018406054
63272,0.04127713
63273,0.033309452
63274,0.0816684
63275,0.045334335
63276,0.011271897
63277,0.015530119
63278,0.0570509
63279,0.028756598
63280,0.034663394
63281,0.014152374
63282,0.0068416293
63283,0.101435184
63284,0.008463363
63285,0.9692736
63286,0.0061551384
63287,0.007919626
63288,0.89286625
63289,0.022143496
63290,0.024070673
63291,0.012348213
63292,0.053435788
63293,0.055700634
63294,0.038240053
63295,0.05110107
63296,0.5134452
63297,0.008097466
63298,0.026052129
63299,0.006641556
63300,0.038507707
63301,0.032255027
63302,0.016269842
63303,0.08864289
63304,0.13156039
63305,0.9394185
63306,0.0035293566
63307,0.03201155
63308,0.07833646
63309,0.00451389
63310,0.013777386
63311,0.028217502
63312,0.02011029
63313,0.013359779
63314,0.9698648
63315,0.06263657
63316,0.0054792254
63317,0.1564336
63318,0.037170064
63319,0.018531455
63320,0.9265558
63321,0.9828089
63322,0.25377515
63323,0.03665675
63324,0.009578421
63325,0.048986208
63326,0.08922813
63327,0.01956477
63328,0.028132891
63329,0.011723394
63330,0.012916824
63331,0.042290065
63332,0.038068186
63333,0.024613215
63334,0.025887698
63335,0.11582021
63336,0.013489676
63337,0.9944604
63338,0.075428195
63339,0.06397994
63340,0.025618725
63341,0.027105903
63342,0.10797589
63343,0.13386582
63344,0.107138865
63345,0.10744123
63346,0.019615076
63347,0.08164005
63348,0.91106194
63349,0.10369691
63350,0.98819655
63351,0.030925745
63352,0.00747644
63353,0.033166233
63354,0.0055539925
63355,0.009138214
63356,0.013259255
63357,0.10626227
63358,0.03589335
63359,0.055424124
63360,0.011382998
63361,0.008657137
63362,0.01679148
63363,0.057475973
63364,0.02321618
63365,0.81617886
63366,0.26459944
63367,0.009781553
63368,0.18471172
63369,0.050568264
63370,0.053334672
63371,0.04919684
63372,0.9414309
63373,0.9560709
63374,0.007670501
63375,0.044399183
63376,0.09594427
63377,0.0205048
63378,0.0742335
63379,0.0027217097
63380,0.042310532
63381,0.008863581
63382,0.06480774
63383,0.025462646
63384,0.05871401
63385,0.01351994
63386,0.12167723
63387,0.009728826
63388,0.16956878
63389,0.07753449
63390,0.13902402
63391,0.084104314
63392,0.85245997
63393,0.026910894
63394,0.009397889
63395,0.95620435
63396,0.039412495
63397,0.10918865
63398,0.009325066
63399,0.017544413
63400,0.96453255
63401,0.024416598
63402,0.027479539
63403,0.935592
63404,0.089206606
63405,0.85105467
63406,0.0038926254
63407,0.013318509
63408,0.019817738
63409,0.08898052
63410,0.016536854
63411,0.011692817
63412,0.044992007
63413,0.011591717
63414,0.11333587
63415,0.037398577
63416,0.09441156
63417,0.039511148
63418,0.013237531
63419,0.043711625
63420,0.011089775
63421,0.07046704
63422,0.01821588
63423,0.040305212
63424,0.009461046
63425,0.8739509
63426,0.023911128
63427,0.0066901413
63428,0.01589042
63429,0.011048043
63430,0.017745739
63431,0.006158117
63432,0.009644372
63433,0.024239726
63434,0.015596438
63435,0.019028291
63436,0.11790181
63437,0.021751046
63438,0.11480881
63439,0.108035386
63440,0.011421579
63441,0.026115954
63442,0.33544648
63443,0.016001824
63444,0.06361076
63445,0.09676077
63446,0.9889544
63447,0.01011783
63448,0.020202585
63449,0.077366024
63450,0.024740417
63451,0.014197363
63452,0.021037666
63453,0.08791212
63454,0.8772789
63455,0.019700512
63456,0.014486012
63457,0.023245692
63458,0.007540833
63459,0.082452916
63460,0.037102632
63461,0.07150552
63462,0.029090337
63463,0.015163378
63464,0.040559985
63465,0.0060040853
63466,0.07783156
63467,0.015302121
63468,0.005744748
63469,0.03862419
63470,0.011523537
63471,0.019705987
63472,0.008591433
63473,0.02877463
63474,0.020483876
63475,0.8728252
63476,0.06773814
63477,0.06677315
63478,0.053209856
63479,0.064726494
63480,0.010194274
63481,0.0075337626
63482,0.03142248
63483,0.13927162
63484,0.13643704
63485,0.013327969
63486,0.119801275
63487,0.079015195
63488,0.9327242
63489,0.011500215
63490,0.075461924
63491,0.032623325
63492,0.005758851
63493,0.007608584
63494,0.9637101
63495,0.0044114073
63496,0.009313549
63497,0.012118816
63498,0.07510618
63499,0.9394771
63500,0.027830124
63501,0.108563304
63502,0.9688352
63503,0.9826901
63504,0.0042226315
63505,0.96826327
63506,0.0039046542
63507,0.09711855
63508,0.06449133
63509,0.011061071
63510,0.010991364
63511,0.04185071
63512,0.97937703
63513,0.008698638
63514,0.94787824
63515,0.04656793
63516,0.028192338
63517,0.005592441
63518,0.0072451313
63519,0.03231184
63520,0.0180248
63521,0.06098173
63522,0.02587264
63523,0.38425446
63524,0.015581065
63525,0.75490534
63526,0.042626396
63527,0.16212307
63528,0.04968639
63529,0.022798881
63530,0.0025161805
63531,0.11206123
63532,0.064288065
63533,0.020061366
63534,0.043068487
63535,0.0075796978
63536,0.010365197
63537,0.045150205
63538,0.046986468
63539,0.03977956
63540,0.06863285
63541,0.017348966
63542,0.009542506
63543,0.16577116
63544,0.015709657
63545,0.03430879
63546,0.008311773
63547,0.106177524
63548,0.018825397
63549,0.014690438
63550,0.032808818
63551,0.031059777
63552,0.008687357
63553,0.06603831
63554,0.005578907
63555,0.07807818
63556,0.09964244
63557,0.033146553
63558,0.010131134
63559,0.12920903
63560,0.01717081
63561,0.95088977
63562,0.012030152
63563,0.9717281
63564,0.013534421
63565,0.011621042
63566,0.16054761
63567,0.97296596
63568,0.01913654
63569,0.008564305
63570,0.84480774
63571,0.11594463
63572,0.019105075
63573,0.019120835
63574,0.011981137
63575,0.08468032
63576,0.011550834
63577,0.060075477
63578,0.9271059
63579,0.005415009
63580,0.032478802
63581,0.0031531984
63582,0.029830994
63583,0.037685305
63584,0.075406335
63585,0.035549216
63586,0.006521746
63587,0.019688526
63588,0.04591323
63589,0.106863044
63590,0.060300928
63591,0.013587825
63592,0.017093519
63593,0.014634533
63594,0.017856088
63595,0.0761628
63596,0.07520442
63597,0.020314097
63598,0.73482895
63599,0.09451348
63600,0.9210253
63601,0.96820796
63602,0.9737328
63603,0.013338564
63604,0.04799832
63605,0.1579725
63606,0.1366884
63607,0.027226439
63608,0.98862004
63609,0.12195541
63610,0.034390144
63611,0.0068244785
63612,0.037124738
63613,0.008584223
63614,0.0053430554
63615,0.05697422
63616,0.0038213474
63617,0.1926619
63618,0.11277414
63619,0.0066031106
63620,0.7968048
63621,0.083403036
63622,0.97817755
63623,0.040839255
63624,0.18225408
63625,0.12054524
63626,0.013077909
63627,0.026551683
63628,0.91569525
63629,0.08379706
63630,0.0050437674
63631,0.116728194
63632,0.0062398077
63633,0.028282318
63634,0.040981304
63635,0.008493186
63636,0.16764246
63637,0.01757867
63638,0.07733351
63639,0.08070666
63640,0.086641915
63641,0.098791756
63642,0.01905933
63643,0.012588979
63644,0.37356538
63645,0.00884098
63646,0.013006226
63647,0.056301154
63648,0.049405873
63649,0.019472875
63650,0.9638355
63651,0.04474396
63652,0.013419868
63653,0.11133774
63654,0.005061737
63655,0.08392442
63656,0.004494642
63657,0.110173546
63658,0.016205631
63659,0.014557336
63660,0.032625798
63661,0.14745767
63662,0.023136344
63663,0.025230555
63664,0.022309264
63665,0.0060540037
63666,0.039066706
63667,0.059390727
63668,0.020276126
63669,0.029158888
63670,0.061240483
63671,0.026292037
63672,0.09670455
63673,0.01515742
63674,0.007681241
63675,0.007159896
63676,0.015054368
63677,0.14009045
63678,0.10203526
63679,0.018808575
63680,0.88870806
63681,0.038262095
63682,0.049936157
63683,0.11592961
63684,0.015636785
63685,0.14621717
63686,0.010515627
63687,0.005382264
63688,0.042854596
63689,0.13901712
63690,0.67190474
63691,0.06599892
63692,0.08383705
63693,0.010183765
63694,0.008111105
63695,0.10573515
63696,0.07305025
63697,0.02216405
63698,0.00612787
63699,0.055814486
63700,0.015136499
63701,0.008763885
63702,0.025333602
63703,0.026897877
63704,0.010024491
63705,0.04580986
63706,0.01771571
63707,0.017990213
63708,0.008780009
63709,0.016210368
63710,0.15653914
63711,0.18339077
63712,0.017786913
63713,0.8508029
63714,0.047934838
63715,0.058424708
63716,0.02775451
63717,0.027995218
63718,0.0037402608
63719,0.014781359
63720,0.019043986
63721,0.025224587
63722,0.033476863
63723,0.005538389
63724,0.0060384343
63725,0.94971645
63726,0.014446257
63727,0.97138834
63728,0.023316648
63729,0.019190492
63730,0.015530702
63731,0.034738917
63732,0.23285498
63733,0.038559176
63734,0.1250241
63735,0.019292623
63736,0.06265108
63737,0.89139706
63738,0.08076406
63739,0.02425442
63740,0.004976954
63741,0.043150112
63742,0.09007216
63743,0.084237084
63744,0.085137755
63745,0.97061217
63746,0.03816103
63747,0.07671741
63748,0.050614253
63749,0.0033109542
63750,0.015402936
63751,0.94468117
63752,0.016659422
63753,0.09848638
63754,0.79591024
63755,0.04002064
63756,0.12861463
63757,0.012653632
63758,0.012373251
63759,0.08846168
63760,0.09134066
63761,0.17857228
63762,0.90981126
63763,0.06356711
63764,0.0888113
63765,0.07732593
63766,0.98758996
63767,0.023086913
63768,0.03549547
63769,0.063220724
63770,0.19334412
63771,0.05639016
63772,0.0296817
63773,0.0066519454
63774,0.12836649
63775,0.03873174
63776,0.0063951374
63777,0.013244335
63778,0.91585016
63779,0.042995423
63780,0.07207332
63781,0.04318969
63782,0.013206972
63783,0.0037721775
63784,0.013255276
63785,0.01514363
63786,0.027716009
63787,0.04160747
63788,0.10015078
63789,0.13956505
63790,0.013172998
63791,0.028034689
63792,0.0040358035
63793,0.0062122867
63794,0.0072081843
63795,0.8584698
63796,0.053674113
63797,0.022430532
63798,0.12657316
63799,0.20797169
63800,0.031496022
63801,0.0043399436
63802,0.016589172
63803,0.20406604
63804,0.0469678
63805,0.93594015
63806,0.009417166
63807,0.08647523
63808,0.21847063
63809,0.11133508
63810,0.01215101
63811,0.9651219
63812,0.014919539
63813,0.021124749
63814,0.019684767
63815,0.0131412
63816,0.9937617
63817,0.0074635926
63818,0.046084255
63819,0.08009768
63820,0.030657714
63821,0.012296008
63822,0.0897459
63823,0.031751793
63824,0.0038644352
63825,0.036238004
63826,0.0051735295
63827,0.16886896
63828,0.040307976
63829,0.012689289
63830,0.1200023
63831,0.10356997
63832,0.50669396
63833,0.03742315
63834,0.061152462
63835,0.017218601
63836,0.12540759
63837,0.038882382
63838,0.008959653
63839,0.008368479
63840,0.12418486
63841,0.007605092
63842,0.04090549
63843,0.82196873
63844,0.041400157
63845,0.10394004
63846,0.012037051
63847,0.009288233
63848,0.016760366
63849,0.0092749735
63850,0.008683843
63851,0.9392602
63852,0.05779766
63853,0.122255325
63854,0.054010846
63855,0.07446131
63856,0.11956091
63857,0.45345244
63858,0.022475043
63859,0.8272722
63860,0.017144693
63861,0.020398362
63862,0.019398784
63863,0.047681104
63864,0.79809
63865,0.013075589
63866,0.00625206
63867,0.041093398
63868,0.02643569
63869,0.03917418
63870,0.9739518
63871,0.118189424
63872,0.9850171
63873,0.11670783
63874,0.7933185
63875,0.9604321
63876,0.43916842
63877,0.122211225
63878,0.008360952
63879,0.014786942
63880,0.23447955
63881,0.044565342
63882,0.006809347
63883,0.037030805
63884,0.03016379
63885,0.25812623
63886,0.0063239704
63887,0.9522439
63888,0.9502067
63889,0.23866759
63890,0.06674837
63891,0.026935272
63892,0.010239343
63893,0.0046195616
63894,0.32908672
63895,0.0041517387
63896,0.8316498
63897,0.024497744
63898,0.11327835
63899,0.02612077
63900,0.014423084
63901,0.0107101
63902,0.04631538
63903,0.053389087
63904,0.06529468
63905,0.006010198
63906,0.0071760355
63907,0.016043857
63908,0.017678855
63909,0.007449931
63910,0.08477661
63911,0.12833068
63912,0.026172914
63913,0.0822438
63914,0.010949188
63915,0.022558033
63916,0.025262438
63917,0.021573307
63918,0.030813877
63919,0.012728765
63920,0.011429125
63921,0.093211226
63922,0.061743323
63923,0.0024497793
63924,0.012167734
63925,0.049999118
63926,0.006811724
63927,0.036333565
63928,0.019045096
63929,0.045873143
63930,0.01108958
63931,0.9362835
63932,0.0066349753
63933,0.0035695017
63934,0.051586956
63935,0.01049787
63936,0.111971684
63937,0.03212715
63938,0.124769814
63939,0.00878294
63940,0.8841763
63941,0.081897974
63942,0.051032998
63943,0.00614131
63944,0.045103215
63945,0.009081994
63946,0.044496402
63947,0.036987845
63948,0.016793951
63949,0.08903159
63950,0.14152262
63951,0.95916516
63952,0.028254798
63953,0.0056448546
63954,0.018887218
63955,0.0059336475
63956,0.0034061864
63957,0.015775695
63958,0.018255476
63959,0.023508763
63960,0.007548459
63961,0.013888055
63962,0.17728585
63963,0.06095274
63964,0.015395042
63965,0.0040156124
63966,0.0031482454
63967,0.008268954
63968,0.013883409
63969,0.09129267
63970,0.061132245
63971,0.008007451
63972,0.1223855
63973,0.9409498
63974,0.017440483
63975,0.13063315
63976,0.08549776
63977,0.01118307
63978,0.051096234
63979,0.046006545
63980,0.0052532293
63981,0.019794049
63982,0.13021609
63983,0.030197922
63984,0.97477835
63985,0.009683437
63986,0.02884736
63987,0.018642347
63988,0.02346174
63989,0.056487165
63990,0.0687391
63991,0.041397043
63992,0.9783004
63993,0.041300755
63994,0.10751473
63995,0.83660483
63996,0.5877048
63997,0.009031006
63998,0.03957057
63999,0.049079176
64000,0.9839581
64001,0.024102148
64002,0.029720228
64003,0.008487188
64004,0.96924967
64005,0.025659056
64006,0.9670146
64007,0.10517055
64008,0.020444978
64009,0.003743852
64010,0.07530104
64011,0.15127653
64012,0.0059825988
64013,0.09329691
64014,0.9746977
64015,0.010057808
64016,0.0072174645
64017,0.9655029
64018,0.9135191
64019,0.08592508
64020,0.024360565
64021,0.036115203
64022,0.4565685
64023,0.02606361
64024,0.012849519
64025,0.024996063
64026,0.016643215
64027,0.0023303896
64028,0.93362975
64029,0.090793714
64030,0.0041328943
64031,0.012745452
64032,0.017582573
64033,0.05428022
64034,0.9354469
64035,0.11078579
64036,0.03180555
64037,0.07628581
64038,0.4604293
64039,0.060538195
64040,0.05593015
64041,0.12741844
64042,0.027185766
64043,0.006495537
64044,0.0049870354
64045,0.052168433
64046,0.011252691
64047,0.088292055
64048,0.013358673
64049,0.040449042
64050,0.008700722
64051,0.0146010155
64052,0.01679741
64053,0.008501382
64054,0.010593764
64055,0.023611328
64056,0.021840787
64057,0.96714216
64058,0.01626695
64059,0.99469966
64060,0.010315381
64061,0.017486628
64062,0.060181957
64063,0.0065123606
64064,0.010357183
64065,0.05998698
64066,0.09412215
64067,0.037464257
64068,0.010743734
64069,0.12845452
64070,0.98379105
64071,0.032123085
64072,0.07254892
64073,0.011902078
64074,0.9610722
64075,0.03224865
64076,0.08500906
64077,0.01567828
64078,0.028191376
64079,0.01551987
64080,0.018156359
64081,0.006123986
64082,0.01584015
64083,0.8810942
64084,0.055740725
64085,0.008286906
64086,0.005397259
64087,0.04076938
64088,0.03472836
64089,0.025239417
64090,0.038077336
64091,0.08249261
64092,0.040072314
64093,0.11105417
64094,0.013057635
64095,0.015692187
64096,0.019179724
64097,0.019377159
64098,0.013717396
64099,0.029616179
64100,0.016992979
64101,0.037314646
64102,0.045714203
64103,0.025821932
64104,0.08531462
64105,0.03813588
64106,0.026536066
64107,0.21761955
64108,0.02258849
64109,0.007113567
64110,0.05016815
64111,0.011261937
64112,0.020557016
64113,0.0157537
64114,0.0131564075
64115,0.010778114
64116,0.0184988
64117,0.037077732
64118,0.005458047
64119,0.05001381
64120,0.012666535
64121,0.44445443
64122,0.011437096
64123,0.015902512
64124,0.0050490415
64125,0.040429823
64126,0.16855454
64127,0.010984248
64128,0.12942784
64129,0.097693585
64130,0.027300663
64131,0.039929774
64132,0.013785429
64133,0.029743364
64134,0.03381541
64135,0.010938545
64136,0.09050683
64137,0.13714275
64138,0.005426601
64139,0.138087
64140,0.06398574
64141,0.034381367
64142,0.007452396
64143,0.92620593
64144,0.022288466
64145,0.013195418
64146,0.002814408
64147,0.040349603
64148,0.09468835
64149,0.030223224
64150,0.035494354
64151,0.9688029
64152,0.019818641
64153,0.014814172
64154,0.08897976
64155,0.010289686
64156,0.016903507
64157,0.012139624
64158,0.06940483
64159,0.13807239
64160,0.004456856
64161,0.009471195
64162,0.95664984
64163,0.014993431
64164,0.044536706
64165,0.77976876
64166,0.0039797476
64167,0.1464574
64168,0.012499931
64169,0.037285477
64170,0.008550331
64171,0.028659046
64172,0.93834853
64173,0.07521953
64174,0.006928483
64175,0.021234227
64176,0.058015604
64177,0.1206202
64178,0.13083334
64179,0.02515548
64180,0.022417357
64181,0.01979433
64182,0.080440596
64183,0.020337312
64184,0.066453695
64185,0.0051086326
64186,0.015678992
64187,0.009423644
64188,0.0134027
64189,0.15852264
64190,0.12062873
64191,0.14473438
64192,0.011137064
64193,0.9729848
64194,0.013074002
64195,0.06276068
64196,0.016512705
64197,0.91182107
64198,0.013231597
64199,0.034927614
64200,0.016474811
64201,0.058108848
64202,0.053637896
64203,0.02223399
64204,0.11566248
64205,0.0049061063
64206,0.13322997
64207,0.9695173
64208,0.13222057
64209,0.14413175
64210,0.04654681
64211,0.020495206
64212,0.014646434
64213,0.0414478
64214,0.030071652
64215,0.024951952
64216,0.005236536
64217,0.029402426
64218,0.95912087
64219,0.00693491
64220,0.04043855
64221,0.11252955
64222,0.07457287
64223,0.013995405
64224,0.7019695
64225,0.01835512
64226,0.010877407
64227,0.04139823
64228,0.022188457
64229,0.93222314
64230,0.36587363
64231,0.0152626615
64232,0.04173097
64233,0.008515332
64234,0.017736565
64235,0.067374684
64236,0.07584255
64237,0.011876897
64238,0.023071539
64239,0.015525818
64240,0.048757475
64241,0.026568232
64242,0.009299332
64243,0.018748961
64244,0.65932333
64245,0.007963664
64246,0.049132396
64247,0.060569722
64248,0.0115602035
64249,0.07672358
64250,0.06574619
64251,0.02483905
64252,0.024772039
64253,0.0777187
64254,0.006966312
64255,0.013578509
64256,0.015981574
64257,0.043984834
64258,0.023356328
64259,0.032830425
64260,0.033536498
64261,0.055604994
64262,0.008152361
64263,0.09974088
64264,0.002778983
64265,0.114236444
64266,0.030868877
64267,0.0033088475
64268,0.0075229
64269,0.028730093
64270,0.0054398244
64271,0.91084665
64272,0.09873053
64273,0.011100819
64274,0.035307307
64275,0.0044406448
64276,0.51021314
64277,0.0653569
64278,0.0060568014
64279,0.017724821
64280,0.012650361
64281,0.04983117
64282,0.9219144
64283,0.006007006
64284,0.120686196
64285,0.026550742
64286,0.028500577
64287,0.014042353
64288,0.036723845
64289,0.108917
64290,0.012201895
64291,0.04344481
64292,0.00977989
64293,0.036935307
64294,0.9359768
64295,0.9648559
64296,0.11917714
64297,0.015810043
64298,0.032937627
64299,0.029279469
64300,0.9940507
64301,0.05203716
64302,0.004666841
64303,0.028554797
64304,0.013286552
64305,0.009173492
64306,0.099727266
64307,0.024078393
64308,0.020706953
64309,0.07744265
64310,0.029702786
64311,0.061312333
64312,0.9456894
64313,0.0032366922
64314,0.017540025
64315,0.010248491
64316,0.04304502
64317,0.27297336
64318,0.08466784
64319,0.050787803
64320,0.09621422
64321,0.016653659
64322,0.008178207
64323,0.017004555
64324,0.09563961
64325,0.047252033
64326,0.028666632
64327,0.82931787
64328,0.027909532
64329,0.10050495
64330,0.048367515
64331,0.009213997
64332,0.12682149
64333,0.0716944
64334,0.05449399
64335,0.006841425
64336,0.023506826
64337,0.0040931087
64338,0.94993347
64339,0.015153115
64340,0.98419166
64341,0.029467562
64342,0.011047257
64343,0.1063379
64344,0.05283542
64345,0.013954746
64346,0.025981238
64347,0.004320655
64348,0.92590064
64349,0.06799804
64350,0.23845233
64351,0.08573481
64352,0.003948785
64353,0.017311035
64354,0.0036959508
64355,0.008115633
64356,0.04218787
64357,0.017823804
64358,0.041191064
64359,0.02900891
64360,0.015690168
64361,0.06075174
64362,0.011386068
64363,0.013998394
64364,0.11631656
64365,0.09638018
64366,0.0023854158
64367,0.06314132
64368,0.09329802
64369,0.16947623
64370,0.066299185
64371,0.05212058
64372,0.12163893
64373,0.020405322
64374,0.03328816
64375,0.023502078
64376,0.044328295
64377,0.0065296195
64378,0.034859832
64379,0.00879256
64380,0.014023531
64381,0.00867025
64382,0.05392995
64383,0.021537123
64384,0.105222784
64385,0.011701493
64386,0.062187217
64387,0.061047953
64388,0.0036798602
64389,0.081795946
64390,0.0051476806
64391,0.022571836
64392,0.9605176
64393,0.013344081
64394,0.0061105657
64395,0.083032675
64396,0.035493366
64397,0.010893415
64398,0.16020767
64399,0.059730045
64400,0.97552913
64401,0.016256547
64402,0.0045808014
64403,0.081297606
64404,0.020041395
64405,0.032143675
64406,0.005431449
64407,0.09102504
64408,0.98142356
64409,0.02147482
64410,0.14294262
64411,0.008447148
64412,0.13765465
64413,0.008830908
64414,0.9683641
64415,0.009587803
64416,0.014913774
64417,0.043139953
64418,0.089014806
64419,0.012827673
64420,0.011338487
64421,0.025753798
64422,0.015535048
64423,0.03420979
64424,0.023355614
64425,0.04708949
64426,0.08782336
64427,0.038272887
64428,0.0062055252
64429,0.019591808
64430,0.03192238
64431,0.9690999
64432,0.08721506
64433,0.03606723
64434,0.075528234
64435,0.04728115
64436,0.09333744
64437,0.24666905
64438,0.011144808
64439,0.017538676
64440,0.017831303
64441,0.0025226707
64442,0.07359291
64443,0.07600131
64444,0.014937891
64445,0.14593855
64446,0.06429942
64447,0.035993878
64448,0.024105955
64449,0.025596749
64450,0.054163203
64451,0.016273804
64452,0.98734945
64453,0.008251231
64454,0.033329908
64455,0.15201108
64456,0.021996733
64457,0.7575156
64458,0.00773649
64459,0.007751604
64460,0.061835423
64461,0.0066825724
64462,0.016659439
