id,Listening_Time_minutes
772373,16.656553
772374,39.9047
772375,34.084763
772376,13.72858
772377,39.31185
772378,70.05899
772379,36.41202
772380,35.753967
772381,33.10526
772382,51.885494
772383,61.79086
772384,23.547504
772385,76.07508
772386,5.7675276
772387,42.672092
772388,62.485012
772389,58.643913
772390,43.578556
772391,46.577534
772392,18.924566
772393,43.97215
772394,68.87431
772395,71.592476
772396,56.213436
772397,58.39345
772398,81.398705
772399,39.5173
772400,3.4601982
772401,15.492332
772402,6.828654
772403,43.86264
772404,22.512915
772405,39.982357
772406,17.742945
772407,41.314957
772408,49.66775
772409,55.848255
772410,32.51325
772411,50.131466
772412,60.29873
772413,47.073868
772414,48.262463
772415,72.96815
772416,50.572166
772417,20.278418
772418,11.560705
772419,71.65853
772420,51.63653
772421,47.567783
772422,3.3258133
772423,5.1568756
772424,42.932133
772425,82.0783
772426,40.79627
772427,16.371098
772428,60.514862
772429,46.1777
772430,46.191444
772431,27.182728
772432,44.818985
772433,73.3731
772434,46.31886
772435,41.97241
772436,20.130775
772437,31.976551
772438,42.424873
772439,84.10902
772440,78.71811
772441,32.56294
772442,13.281145
772443,24.09139
772444,10.661518
772445,78.18117
772446,45.285168
772447,51.84992
772448,65.572815
772449,38.454777
772450,43.312576
772451,73.952545
772452,50.15202
772453,41.931267
772454,16.973413
772455,16.889856
772456,45.952324
772457,51.00223
772458,48.429417
772459,7.0305767
772460,40.74718
772461,35.36494
772462,79.163284
772463,85.66669
772464,35.697506
772465,77.168625
772466,72.65872
772467,12.850897
772468,20.03445
772469,40.284985
772470,71.92586
772471,65.18666
772472,33.52406
772473,17.524542
772474,26.582195
772475,2.8265343
772476,44.39582
772477,56.32282
772478,52.333397
772479,34.512203
772480,83.80767
772481,57.971317
772482,13.18915
772483,43.725582
772484,87.92048
772485,59.26472
772486,10.766956
772487,29.774178
772488,12.813578
772489,13.645845
772490,76.04472
772491,45.313606
772492,41.095295
772493,75.4585
772494,31.643736
772495,9.9027
772496,14.70722
772497,69.971275
772498,8.4385395
772499,77.76026
772500,64.86104
772501,46.028233
772502,42.566826
772503,41.255295
772504,40.054615
772505,56.245163
772506,63.95583
772507,8.398848
772508,41.395252
772509,11.870569
772510,16.362535
772511,8.640841
772512,14.791296
772513,97.51848
772514,37.998592
772515,12.573879
772516,29.351603
772517,39.940304
772518,81.09946
772519,45.934536
772520,25.32263
772521,5.2143564
772522,59.38564
772523,81.55448
772524,1.7249928
772525,50.07966
772526,47.80154
772527,7.87256
772528,30.903673
772529,29.18164
772530,44.454395
772531,67.1712
772532,18.944893
772533,79.49991
772534,18.044685
772535,84.19752
772536,31.828312
772537,9.109154
772538,42.20193
772539,13.701891
772540,47.684208
772541,8.482445
772542,60.369526
772543,58.247005
772544,24.025366
772545,41.712833
772546,76.20964
772547,86.23052
772548,21.218153
772549,78.71313
772550,29.07083
772551,16.80045
772552,60.165287
772553,72.88565
772554,40.699596
772555,53.33109
772556,55.169643
772557,37.065735
772558,67.70603
772559,74.80859
772560,3.402535
772561,87.428764
772562,83.424515
772563,32.90429
772564,80.84348
772565,73.63361
772566,49.87418
772567,61.66788
772568,46.904453
772569,37.41917
772570,47.550076
772571,15.473095
772572,65.40662
772573,44.55149
772574,67.94284
772575,66.2652
772576,68.31963
772577,9.111498
772578,45.701893
772579,30.930786
772580,4.0722904
772581,26.061874
772582,42.87945
772583,20.888575
772584,42.575336
772585,44.909878
772586,47.020756
772587,5.8232555
772588,15.169029
772589,42.443256
772590,39.59496
772591,84.25191
772592,42.964024
772593,16.977299
772594,71.10106
772595,41.470387
772596,45.619953
772597,67.20188
772598,76.17353
772599,17.018501
772600,64.44569
772601,53.244335
772602,42.9922
772603,39.53016
772604,24.064009
772605,80.26654
772606,39.3968
772607,82.72218
772608,2.5787935
772609,46.64468
772610,78.43677
772611,88.48033
772612,34.409508
772613,38.109425
772614,49.17532
772615,75.33142
772616,63.411808
772617,59.115734
772618,49.19587
772619,66.98308
772620,79.09268
772621,3.1029725
772622,70.098
772623,32.307285
772624,39.902775
772625,83.88207
772626,92.06594
772627,43.72453
772628,41.58515
772629,47.839622
772630,35.965015
772631,53.180416
772632,66.721245
772633,62.448627
772634,4.476805
772635,47.352016
772636,70.40407
772637,36.01271
772638,19.46998
772639,55.501797
772640,70.05477
772641,11.639936
772642,2.4259992
772643,72.64387
772644,93.324646
772645,40.545887
772646,95.093445
772647,76.02301
772648,44.578533
772649,84.830696
772650,87.32154
772651,44.912975
772652,72.36973
772653,71.09247
772654,33.603413
772655,29.884546
772656,17.402664
772657,22.374529
772658,1.724643
772659,89.20932
772660,79.97014
772661,58.804142
772662,56.39636
772663,76.60408
772664,6.791515
772665,41.19305
772666,94.21356
772667,82.482506
772668,84.64097
772669,43.164875
772670,79.764786
772671,46.354797
772672,72.547646
772673,45.957073
772674,47.49696
772675,37.312153
772676,29.287594
772677,10.53121
772678,46.778095
772679,16.482605
772680,38.255367
772681,42.068096
772682,41.36885
772683,60.962795
772684,49.61807
772685,44.47607
772686,73.49043
772687,61.470623
772688,42.677868
772689,9.099836
772690,40.286793
772691,22.271072
772692,59.170864
772693,54.18503
772694,80.157745
772695,40.45031
772696,66.75632
772697,39.905525
772698,22.865068
772699,88.85016
772700,39.056633
772701,64.7326
772702,58.360226
772703,24.453724
772704,42.74199
772705,63.373577
772706,88.32567
772707,71.41388
772708,51.612907
772709,37.638474
772710,14.549816
772711,40.038662
772712,56.349895
772713,8.719473
772714,54.00185
772715,69.75567
772716,80.27835
772717,20.831335
772718,1.7078927
772719,44.762897
772720,71.300186
772721,13.183207
772722,89.52561
772723,88.50298
772724,43.113735
772725,27.527536
772726,12.443937
772727,82.73346
772728,47.800877
772729,19.304022
772730,74.42744
772731,60.469196
772732,41.444614
772733,63.873455
772734,70.51547
772735,39.765602
772736,72.054695
772737,44.75211
772738,45.55045
772739,46.339916
772740,46.123016
772741,29.222727
772742,24.726738
772743,76.71094
772744,54.104378
772745,34.616814
772746,45.561604
772747,72.50084
772748,67.85804
772749,55.54267
772750,75.39676
772751,74.43899
772752,42.457035
772753,63.687214
772754,82.96141
772755,52.259518
772756,7.550481
772757,40.49139
772758,33.68323
772759,73.48114
772760,13.140993
772761,79.3099
772762,67.359146
772763,52.09905
772764,23.5205
772765,69.48163
772766,47.99182
772767,73.50886
772768,70.46714
772769,7.8564324
772770,52.458576
772771,77.383
772772,41.881317
772773,50.37332
772774,16.8852
772775,19.30126
772776,45.168537
772777,79.63152
772778,12.463011
772779,62.41284
772780,74.378235
772781,37.293327
772782,41.757725
772783,53.002453
772784,16.928946
772785,51.581783
772786,71.02551
772787,43.63374
772788,36.544186
772789,81.35953
772790,26.336046
772791,36.486813
772792,38.90678
772793,4.959823
772794,51.821247
772795,21.702393
772796,44.239723
772797,44.01267
772798,30.869867
772799,70.36267
772800,76.95425
772801,3.1307201
772802,54.553776
772803,14.432867
772804,42.850403
772805,73.87302
772806,78.53745
772807,18.259678
772808,69.017494
772809,40.814354
772810,68.35982
772811,62.65927
772812,82.66929
772813,27.77764
772814,21.059624
772815,36.90485
772816,43.589718
772817,25.657967
772818,44.494
772819,78.6723
772820,3.3317719
772821,26.787273
772822,69.699265
772823,80.801025
772824,28.297844
772825,43.92335
772826,79.966064
772827,55.937363
772828,62.845272
772829,92.24452
772830,49.465916
772831,78.13639
772832,40.8002
772833,37.574745
772834,43.492535
772835,38.744442
772836,23.067951
772837,12.75877
772838,12.637405
772839,77.51243
772840,24.031199
772841,66.607544
772842,23.502592
772843,15.238249
772844,8.416754
772845,18.837976
772846,13.282248
772847,15.061111
772848,81.47455
772849,74.66016
772850,31.985903
772851,36.65571
772852,27.602692
772853,42.6069
772854,70.48995
772855,76.19299
772856,37.241947
772857,44.135296
772858,7.4390664
772859,19.470657
772860,14.672684
772861,6.439388
772862,15.671843
772863,79.53891
772864,67.09848
772865,60.39384
772866,10.369537
772867,54.789253
772868,39.12682
772869,89.9355
772870,36.568413
772871,19.20557
772872,73.74889
772873,16.689808
772874,47.368458
772875,41.38282
772876,50.031948
772877,90.172516
772878,53.032963
772879,16.09974
772880,76.23579
772881,61.948895
772882,22.336826
772883,91.06401
772884,61.01682
772885,63.959812
772886,30.828554
772887,33.128323
772888,51.960667
772889,68.986946
772890,39.58646
772891,50.387096
772892,84.522934
772893,41.371193
772894,60.646473
772895,45.116734
772896,78.70063
772897,14.309816
772898,84.75705
772899,27.143799
772900,87.29431
772901,7.7835293
772902,43.467133
772903,7.264643
772904,34.774826
772905,41.94385
772906,22.036827
772907,27.430756
772908,60.744762
772909,50.04656
772910,39.14633
772911,47.58741
772912,5.1057386
772913,15.450476
772914,53.88264
772915,53.378872
772916,48.312347
772917,41.48113
772918,76.723404
772919,36.6958
772920,62.025997
772921,67.44867
772922,53.308125
772923,62.07665
772924,18.621077
772925,27.167795
772926,44.04617
772927,94.28479
772928,27.098911
772929,91.767136
772930,10.02582
772931,10.096455
772932,3.3819435
772933,89.33714
772934,23.619486
772935,77.75284
772936,75.33258
772937,47.98158
772938,43.23502
772939,30.559025
772940,48.607838
772941,6.531168
772942,10.848103
772943,44.561436
772944,52.97186
772945,40.143276
772946,46.119316
772947,36.242027
772948,36.117867
772949,85.649826
772950,0.8175646
772951,35.30861
772952,75.51508
772953,78.440384
772954,81.72772
772955,17.881279
772956,58.92336
772957,61.697224
772958,44.230457
772959,63.90454
772960,78.5016
772961,58.426277
772962,63.68556
772963,61.874393
772964,12.403912
772965,15.483555
772966,65.79839
772967,22.831314
772968,30.991318
772969,24.839733
772970,83.325645
772971,55.334984
772972,49.764713
772973,80.600105
772974,59.814045
772975,13.731607
772976,43.34254
772977,20.156866
772978,29.911655
772979,46.273678
772980,71.44378
772981,49.682682
772982,40.044544
772983,66.225945
772984,40.800663
772985,43.032745
772986,21.791283
772987,77.88926
772988,48.13007
772989,55.22501
772990,24.720543
772991,69.54026
772992,82.312515
772993,42.59692
772994,43.26099
772995,13.358583
772996,9.578987
772997,59.69827
772998,6.1185474
772999,40.15539
773000,41.702404
773001,14.365517
773002,41.20504
773003,30.725649
773004,43.223682
773005,14.5259495
773006,63.27705
773007,79.377045
773008,45.763714
773009,37.41762
773010,18.836
773011,29.626781
773012,73.006546
773013,33.440464
773014,28.527225
773015,44.51853
773016,47.262882
773017,57.337467
773018,55.63399
773019,41.141346
773020,73.36148
773021,12.303087
773022,19.429434
773023,1.735828
773024,71.65262
773025,53.788403
773026,42.175076
773027,85.4493
773028,40.319263
773029,86.43431
773030,42.41421
773031,26.228273
773032,73.54958
773033,78.87085
773034,42.14134
773035,48.826145
773036,17.192184
773037,39.464046
773038,4.7210655
773039,60.44792
773040,40.602703
773041,48.09646
773042,42.401432
773043,48.554943
773044,37.558235
773045,28.414577
773046,48.662888
773047,57.793163
773048,34.17953
773049,32.70091
773050,31.0484
773051,25.778429
773052,32.923817
773053,10.718939
773054,21.880314
773055,11.675756
773056,64.77573
773057,14.136719
773058,74.53894
773059,41.644398
773060,28.709347
773061,79.33989
773062,98.00833
773063,44.0764
773064,20.207752
773065,26.469395
773066,77.01344
773067,70.70772
773068,46.182755
773069,3.452147
773070,40.82845
773071,5.9204926
773072,40.825798
773073,46.612602
773074,42.429893
773075,33.306763
773076,41.468132
773077,65.96141
773078,31.766922
773079,43.75231
773080,26.029093
773081,37.95097
773082,29.646366
773083,38.84591
773084,5.467425
773085,65.17728
773086,87.32629
773087,42.640682
773088,60.015774
773089,42.138046
773090,25.143497
773091,44.01817
773092,59.87292
773093,68.08054
773094,12.137472
773095,89.58539
773096,94.49875
773097,44.469223
773098,14.517118
773099,73.92036
773100,68.45613
773101,67.365906
773102,12.937422
773103,43.67651
773104,54.20252
773105,67.32001
773106,47.26654
773107,78.098976
773108,71.076416
773109,26.05643
773110,51.155773
773111,17.889357
773112,15.638643
773113,42.05746
773114,8.324366
773115,14.3291645
773116,44.184677
773117,28.456038
773118,56.089157
773119,19.711552
773120,22.471573
773121,19.894573
773122,43.826015
773123,79.27042
773124,95.18939
773125,41.123444
773126,12.746429
773127,20.157093
773128,11.6847515
773129,46.701523
773130,69.09698
773131,42.22819
773132,78.35303
773133,20.176205
773134,46.48821
773135,44.798332
773136,71.48074
773137,43.505783
773138,72.00642
773139,30.423698
773140,84.155655
773141,55.283104
773142,58.136562
773143,12.038919
773144,24.38257
773145,21.08451
773146,58.98696
773147,46.423695
773148,84.49185
773149,49.384083
773150,41.848255
773151,50.736446
773152,48.590946
773153,42.34106
773154,56.121902
773155,65.523926
773156,72.41208
773157,68.378876
773158,40.469807
773159,91.075096
773160,35.52843
773161,55.577705
773162,53.435112
773163,43.616795
773164,60.252087
773165,84.346924
773166,12.292103
773167,11.506113
773168,15.758934
773169,20.273315
773170,89.54474
773171,74.61925
773172,58.244358
773173,88.62538
773174,49.594086
773175,40.69306
773176,21.771324
773177,44.680035
773178,55.46725
773179,35.03914
773180,40.998096
773181,1.7765121
773182,64.224434
773183,26.956997
773184,38.389828
773185,23.850052
773186,16.130985
773187,18.897554
773188,36.80164
773189,39.65919
773190,3.2182076
773191,68.57451
773192,5.42993
773193,26.440802
773194,74.421104
773195,71.98539
773196,32.556297
773197,77.67066
773198,80.52851
773199,6.1714787
773200,69.04042
773201,48.24024
773202,40.465008
773203,38.389587
773204,69.568886
773205,78.84439
773206,85.59234
773207,11.658928
773208,101.03417
773209,37.944313
773210,53.3875
773211,84.16313
773212,91.48918
773213,46.91008
773214,33.648563
773215,83.223946
773216,32.45505
773217,52.85139
773218,39.486202
773219,33.367302
773220,52.08707
773221,46.98197
773222,72.89418
773223,41.14773
773224,78.46676
773225,46.685337
773226,37.14567
773227,17.630041
773228,19.530392
773229,49.4553
773230,40.51804
773231,77.75653
773232,49.743603
773233,19.157883
773234,81.95786
773235,71.87309
773236,85.341125
773237,6.096515
773238,32.887096
773239,62.033054
773240,67.09876
773241,15.010464
773242,77.920906
773243,57.199375
773244,18.699722
773245,45.11948
773246,15.578064
773247,57.49948
773248,19.992073
773249,17.455402
773250,38.15209
773251,45.665703
773252,70.11433
773253,66.17844
773254,16.414703
773255,39.936073
773256,12.351473
773257,28.730564
773258,47.28242
773259,21.572634
773260,83.48897
773261,43.455692
773262,46.523087
773263,9.185617
773264,37.79556
773265,18.82464
773266,35.191586
773267,4.881341
773268,4.166894
773269,36.15586
773270,64.11799
773271,4.540099
773272,41.314022
773273,16.920343
773274,37.874207
773275,49.770405
773276,47.164707
773277,51.086784
773278,53.508053
773279,38.807446
773280,70.69399
773281,43.456158
773282,51.982883
773283,79.73305
773284,46.81815
773285,35.38301
773286,49.541996
773287,14.5373
773288,29.356647
773289,7.13117
773290,43.375072
773291,65.12195
773292,81.30935
773293,49.233143
773294,15.098843
773295,84.23526
773296,31.775654
773297,67.08723
773298,36.73
773299,32.07124
773300,24.382812
773301,42.82634
773302,82.26103
773303,38.705235
773304,49.443188
773305,20.556515
773306,39.917217
773307,34.44112
773308,29.465412
773309,43.984013
773310,87.9445
773311,59.82147
773312,72.74388
773313,30.047184
773314,44.354618
773315,66.84142
773316,33.287914
773317,67.635475
773318,45.54138
773319,71.23403
773320,47.416744
773321,56.595036
773322,42.081295
773323,42.69853
773324,1.0962757
773325,67.23923
773326,71.83676
773327,43.445667
773328,16.917015
773329,35.791676
773330,49.62917
773331,69.75772
773332,67.05728
773333,69.54057
773334,58.31771
773335,44.616135
773336,64.50929
773337,12.010187
773338,11.718626
773339,72.46553
773340,24.61636
773341,38.93704
773342,16.484732
773343,27.752714
773344,11.810911
773345,43.884888
773346,25.636646
773347,17.374403
773348,70.32653
773349,30.672602
773350,44.33894
773351,17.500309
773352,29.584503
773353,86.40854
773354,47.362522
773355,68.223854
773356,13.274792
773357,77.32847
773358,61.219067
773359,37.13397
773360,40.62611
773361,84.37484
773362,43.095856
773363,68.52323
773364,41.224194
773365,42.32092
773366,25.927475
773367,91.12529
773368,27.561298
773369,23.036572
773370,44.820305
773371,26.458004
773372,43.273365
773373,68.59024
773374,28.270348
773375,7.620836
773376,41.127262
773377,2.7587519
773378,20.147781
773379,39.756004
773380,86.85396
773381,5.684549
773382,29.674232
773383,18.040312
773384,73.7218
773385,56.71595
773386,9.643946
773387,45.24432
773388,45.779987
773389,42.520885
773390,19.404991
773391,42.732006
773392,21.411343
773393,33.291126
773394,57.55174
773395,44.112408
773396,36.199883
773397,36.21442
773398,79.17328
773399,67.9306
773400,32.85458
773401,78.28916
773402,73.64492
773403,41.425236
773404,5.0560236
773405,43.68587
773406,88.61339
773407,35.86895
773408,21.891293
773409,39.52808
773410,50.40722
773411,67.279106
773412,25.218407
773413,25.227783
773414,64.47642
773415,18.365696
773416,29.529114
773417,48.34677
773418,51.044155
773419,72.608894
773420,3.581231
773421,45.301617
773422,42.790348
773423,75.94333
773424,14.864689
773425,56.360294
773426,63.756798
773427,71.083466
773428,23.280607
773429,30.864866
773430,40.15672
773431,76.470055
773432,2.823071
773433,41.07085
773434,85.178055
773435,73.47574
773436,44.799778
773437,15.369375
773438,18.709475
773439,3.863596
773440,77.11204
773441,57.624725
773442,43.54455
773443,90.98574
773444,95.37417
773445,22.081997
773446,78.293724
773447,15.334801
773448,58.662987
773449,10.632174
773450,17.420221
773451,67.46768
773452,62.433006
773453,54.482906
773454,56.932274
773455,36.79611
773456,43.19321
773457,11.514526
773458,24.303276
773459,38.260773
773460,59.886894
773461,42.914883
773462,50.176388
773463,91.69064
773464,10.293419
773465,3.4574847
773466,63.21303
773467,15.091589
773468,21.02106
773469,30.279305
773470,34.76717
773471,35.80324
773472,43.367943
773473,15.975269
773474,76.12524
773475,28.572016
773476,43.5185
773477,19.667788
773478,27.617702
773479,46.023617
773480,45.777477
773481,57.793087
773482,18.93459
773483,36.804256
773484,52.63338
773485,86.12492
773486,25.701809
773487,74.4951
773488,40.113483
773489,3.6884005
773490,3.9615378
773491,45.784466
773492,44.82095
773493,2.7749145
773494,29.781237
773495,76.216125
773496,71.40433
773497,76.450806
773498,18.160145
773499,62.823368
773500,69.79518
773501,43.218105
773502,50.783108
773503,14.83713
773504,74.78887
773505,51.543964
773506,34.26038
773507,78.20474
773508,49.319286
773509,59.749943
773510,24.074688
773511,53.789234
773512,26.658411
773513,60.507877
773514,72.83443
773515,36.353413
773516,4.4079947
773517,4.252523
773518,29.1444
773519,68.230896
773520,38.619907
773521,83.36458
773522,12.452372
773523,45.796288
773524,28.438368
773525,26.368944
773526,83.5237
773527,65.6002
773528,41.90681
773529,35.784985
773530,3.972736
773531,49.23308
773532,50.481213
773533,42.92253
773534,17.814579
773535,29.838795
773536,69.4131
773537,30.666803
773538,41.35216
773539,65.022484
773540,25.18525
773541,22.180422
773542,51.87566
773543,25.159573
773544,38.642044
773545,5.847648
773546,37.369602
773547,45.63211
773548,41.698322
773549,27.925474
773550,10.437778
773551,40.680683
773552,41.95055
773553,58.12182
773554,84.299
773555,76.3593
773556,71.89987
773557,34.42935
773558,0.5954651
773559,10.39024
773560,75.939644
773561,43.43474
773562,58.88311
773563,44.61485
773564,5.3689356
773565,46.85872
773566,4.1008334
773567,39.02096
773568,18.596466
773569,61.039272
773570,13.479244
773571,74.13322
773572,37.229717
773573,46.606693
773574,5.727966
773575,12.728411
773576,12.931349
773577,64.55533
773578,84.6723
773579,19.102013
773580,41.831207
773581,29.342945
773582,51.072582
773583,64.04491
773584,23.699823
773585,81.42636
773586,37.49317
773587,33.62296
773588,42.63858
773589,51.560383
773590,68.44616
773591,17.923992
773592,69.160805
773593,44.13668
773594,84.45021
773595,36.720264
773596,72.844635
773597,9.493235
773598,44.981873
773599,43.397305
773600,7.7940044
773601,51.02411
773602,89.742096
773603,23.131062
773604,71.03935
773605,23.692791
773606,73.74681
773607,61.297337
773608,25.829803
773609,2.7870014
773610,76.130486
773611,6.42171
773612,42.84431
773613,68.51107
773614,3.9735808
773615,47.14552
773616,48.114834
773617,65.512344
773618,76.16127
773619,31.118141
773620,46.395702
773621,20.391174
773622,44.88531
773623,64.44335
773624,42.114815
773625,78.77627
773626,79.624405
773627,30.991444
773628,52.96621
773629,72.73944
773630,58.50608
773631,39.82806
773632,3.0183084
773633,38.81586
773634,35.934067
773635,42.305798
773636,40.59284
773637,81.97479
773638,18.921188
773639,68.95839
773640,50.316334
773641,19.352285
773642,71.64009
773643,61.539555
773644,71.80983
773645,61.70343
773646,33.526123
773647,43.177654
773648,81.60144
773649,47.18985
773650,55.130142
773651,84.456406
773652,20.967537
773653,69.69969
773654,14.51049
773655,14.114708
773656,87.237885
773657,38.17802
773658,80.651825
773659,28.791187
773660,54.292065
773661,66.42109
773662,71.48564
773663,80.00902
773664,5.6500325
773665,15.194353
773666,39.74428
773667,65.01153
773668,9.373438
773669,35.96909
773670,53.474552
773671,26.615648
773672,51.919727
773673,42.150524
773674,18.711586
773675,29.7236
773676,26.838932
773677,18.988089
773678,49.648495
773679,60.275913
773680,36.737698
773681,29.05643
773682,15.557144
773683,83.17934
773684,83.65358
773685,40.517765
773686,45.138245
773687,45.07322
773688,8.99375
773689,80.79067
773690,45.24411
773691,35.95129
773692,60.88299
773693,18.866814
773694,56.212666
773695,28.630337
773696,78.34295
773697,61.369892
773698,25.97446
773699,20.400455
773700,55.281925
773701,51.251507
773702,14.600622
773703,44.760574
773704,52.50453
773705,20.162825
773706,26.741554
773707,45.21769
773708,13.739367
773709,67.957825
773710,61.52709
773711,44.62958
773712,70.26718
773713,74.48319
773714,44.398796
773715,59.519863
773716,73.85535
773717,40.761383
773718,41.70698
773719,44.602116
773720,48.171036
773721,40.81433
773722,67.43545
773723,41.45486
773724,84.668686
773725,93.31113
773726,30.392439
773727,23.416052
773728,45.60638
773729,39.627068
773730,59.097576
773731,80.66584
773732,74.345566
773733,20.232456
773734,67.61753
773735,3.7504778
773736,46.083477
773737,73.16667
773738,85.58178
773739,43.22697
773740,66.19752
773741,83.69851
773742,47.54655
773743,69.73038
773744,83.78999
773745,7.105713
773746,85.9091
773747,12.767029
773748,49.342834
773749,42.508434
773750,16.415188
773751,59.738876
773752,53.55676
773753,42.350216
773754,46.88203
773755,73.532425
773756,1.9896445
773757,55.034996
773758,87.352425
773759,40.489666
773760,45.08205
773761,20.382734
773762,61.62832
773763,22.372208
773764,14.691973
773765,46.71681
773766,33.552616
773767,15.555189
773768,50.502254
773769,69.30466
773770,10.926344
773771,42.79929
773772,50.46419
773773,92.11044
773774,63.48574
773775,35.345715
773776,75.719696
773777,29.640226
773778,69.252594
773779,27.69299
773780,46.95484
773781,61.456852
773782,18.9273
773783,34.964367
773784,25.411423
773785,55.932716
773786,49.278214
773787,42.018948
773788,79.51759
773789,39.458942
773790,39.849743
773791,59.0693
773792,53.29922
773793,39.70642
773794,34.698227
773795,33.6981
773796,41.58594
773797,43.273396
773798,50.478725
773799,38.339947
773800,14.27224
773801,34.162636
773802,58.19722
773803,45.18401
773804,27.408947
773805,72.25649
773806,20.42606
773807,80.25603
773808,92.65549
773809,60.265705
773810,45.073277
773811,25.279675
773812,73.669174
773813,69.510895
773814,44.86905
773815,19.857433
773816,38.712914
773817,19.05056
773818,47.041935
773819,60.90743
773820,79.88808
773821,12.533192
773822,74.981415
773823,72.10317
773824,42.94164
773825,81.32537
773826,15.081253
773827,33.767796
773828,19.092583
773829,54.47244
773830,40.392643
773831,36.608852
773832,27.40416
773833,56.4896
773834,14.41588
773835,48.4281
773836,90.85078
773837,99.44504
773838,45.58132
773839,34.69459
773840,16.442383
773841,68.25134
773842,44.36106
773843,2.7830958
773844,6.369017
773845,50.664513
773846,44.35415
773847,50.659355
773848,16.531818
773849,89.72867
773850,58.147266
773851,42.263298
773852,71.00036
773853,8.003756
773854,34.702744
773855,86.70602
773856,19.732002
773857,45.345173
773858,57.070103
773859,15.579281
773860,68.90236
773861,16.519436
773862,56.17406
773863,85.00524
773864,34.736465
773865,3.640994
773866,47.202015
773867,78.088715
773868,41.90154
773869,80.67865
773870,21.566729
773871,48.144386
773872,23.193201
773873,78.647675
773874,52.540646
773875,74.86244
773876,82.87442
773877,25.824379
773878,9.061791
773879,73.00984
773880,65.74428
773881,38.610493
773882,69.658356
773883,97.12031
773884,7.1121874
773885,22.335693
773886,34.61105
773887,7.406258
773888,35.07661
773889,31.122849
773890,21.955555
773891,17.443333
773892,42.1263
773893,58.541813
773894,23.062347
773895,5.0762568
773896,76.73117
773897,21.842728
773898,22.290276
773899,7.1758504
773900,38.26302
773901,34.4339
773902,42.23724
773903,12.411266
773904,3.6281734
773905,49.578777
773906,59.562557
773907,72.77045
773908,71.251434
773909,2.3783188
773910,40.81516
773911,51.8595
773912,61.361916
773913,42.269802
773914,36.58125
773915,18.480217
773916,19.968737
773917,48.56247
773918,85.91417
773919,38.07985
773920,0.26207685
773921,91.65152
773922,68.848595
773923,42.994728
773924,42.206455
773925,39.6879
773926,55.44477
773927,38.549717
773928,37.38782
773929,55.552616
773930,44.20158
773931,2.6959405
773932,75.30711
773933,52.888535
773934,38.07217
773935,33.009377
773936,44.726635
773937,33.199574
773938,11.913996
773939,43.950443
773940,49.495945
773941,28.971046
773942,90.58574
773943,83.95854
773944,74.654076
773945,71.7488
773946,23.56366
773947,86.916824
773948,70.307724
773949,41.45754
773950,91.65911
773951,47.383232
773952,9.59177
773953,11.666437
773954,6.8652864
773955,69.35336
773956,24.988667
773957,82.36228
773958,47.599194
773959,43.148857
773960,76.45659
773961,22.981363
773962,7.5988107
773963,54.399273
773964,64.60947
773965,80.75255
773966,6.960917
773967,32.024654
773968,59.73186
773969,69.094826
773970,57.98857
773971,42.65259
773972,72.15211
773973,78.935555
773974,74.42075
773975,84.20657
773976,52.8271
773977,68.46964
773978,51.205536
773979,23.225185
773980,63.762997
773981,1.5878998
773982,87.20185
773983,11.233032
773984,47.379135
773985,15.366594
773986,44.522446
773987,57.25174
773988,20.436722
773989,63.156586
773990,36.040245
773991,48.520794
773992,40.775196
773993,4.5097
773994,27.56535
773995,68.82825
773996,42.87725
773997,8.803022
773998,62.939655
773999,17.016062
774000,87.40782
774001,47.44236
774002,37.9409
774003,75.213104
774004,45.154026
774005,11.424936
774006,58.93746
774007,27.226818
774008,13.004854
774009,46.02995
774010,69.175026
774011,8.266964
774012,56.160255
774013,20.070818
774014,39.19351
774015,17.076136
774016,40.0391
774017,10.340149
774018,27.826893
774019,9.355843
774020,5.427407
774021,3.834406
774022,58.760517
774023,38.37238
774024,44.85492
774025,26.875877
774026,92.91559
774027,87.03998
774028,65.70588
774029,24.920021
774030,74.73576
774031,69.78723
774032,42.73791
774033,50.05357
774034,72.77913
774035,52.550163
774036,50.042526
774037,33.804016
774038,27.644041
774039,19.98842
774040,41.48844
774041,82.29024
774042,81.477776
774043,30.464737
774044,57.778507
774045,45.904846
774046,47.783188
774047,16.21032
774048,7.876435
774049,44.79559
774050,37.642506
774051,82.04813
774052,16.990736
774053,20.306746
774054,18.705235
774055,38.588303
774056,85.83427
774057,41.27892
774058,5.8625307
774059,46.521355
774060,18.986935
774061,33.702263
774062,68.12265
774063,43.149647
774064,12.264904
774065,33.11763
774066,41.443657
774067,1.807286
774068,20.553938
774069,78.640854
774070,56.276356
774071,82.88202
774072,30.047039
774073,52.60877
774074,64.51332
774075,88.211945
774076,87.36617
774077,19.155361
774078,4.652175
774079,17.035822
774080,40.766953
774081,87.755295
774082,84.64067
774083,38.589855
774084,71.736725
774085,16.540985
774086,4.283378
774087,40.355076
774088,48.424286
774089,26.535805
774090,21.310444
774091,54.921955
774092,47.534657
774093,27.597084
774094,26.32938
774095,41.299282
774096,72.36078
774097,16.430864
774098,65.365875
774099,28.69878
774100,41.995792
774101,71.82111
774102,34.152008
774103,77.602295
774104,61.327114
774105,31.196896
774106,48.022915
774107,15.223658
774108,28.709557
774109,11.7604065
774110,41.331512
774111,64.42007
774112,86.12355
774113,35.013588
